sub_kategori,kategori,nama,alamat,rating,jumlah_ulasan
Apotek & Farmasi,Kesehatan,APOTEK DEWA KRISHNA,"Dusun Gading, Cangkir, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",5.0,6.0
Apotek & Farmasi,Kesehatan,APOTEK HOKA,"Jl. Pasar Cerme Lor, Cerme Lor, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",4.9,12.0
Apotek & Farmasi,Kesehatan,APOTEK MAHE JAYA FARMA,"Perumahan Graha Mutiara Indah No.4901, Perum Sumput Asri, Sumput, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",,
Apotek & Farmasi,Kesehatan,APOTEK RAMADHANI FARMA,"JHRH+PXP, Jl. Prapatan Karangandong, Dusun Mojotanjung, Tanjungan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",5.0,1.0
Apotek & Farmasi,Kesehatan,Apotek APB Gresik,"jalan raya lor Jl. Dusun Kendal, RT.01/RW.01, Dungus Kidul, Dungus, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",4.8,240.0
Apotek & Farmasi,Kesehatan,Apotek Amerta Medika,"Jl. Raya Wates Tj., Wates, Pasinan Lemahputih, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61170, Indonesia",4.6,10.0
Apotek & Farmasi,Kesehatan,Apotek Assa Farma Driyorejo,"Jl. Raya Batu Mulia Jl. Raya Granit Nila No.12E J-9B, Paras, Mulung, Gresik, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.1,110.0
Apotek & Farmasi,Kesehatan,Apotek BM-41,"Jl. Raya Batu Mulia No.41, Paras, Mulung, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.6,37.0
Apotek & Farmasi,Kesehatan,Apotek Banjar Baru,"APotek Banjar Baru, Jl. Banjar Baru No.2, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.5,21.0
Apotek & Farmasi,Kesehatan,Apotek Banjaran,"JHRG+X3C, Dusun Banjarsari, Banjaran, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.0,3.0
Apotek & Farmasi,Kesehatan,Apotek Caraka Farma Dan Praktek Dokter Umum,"Jl. Raya Banjarsari No.49, Banjai Sari, Danau/Waduk, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",4.8,37.0
Apotek & Farmasi,Kesehatan,Apotek Domas,"Jl. Raya Domas No.9, Petal, Boteng, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",3.4,34.0
Apotek & Farmasi,Kesehatan,Apotek Dukun Farma,"Jl raya, Sembungan Kidul, Kec. Dukun, Kabupaten Gresik, Jawa Timur 61155, Indonesia",3.9,19.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Balongpanggang,"Jl. Raya Balongpanggang No.51A, Wates, Kedungpring, Kec. Balongpanggang, Kabupaten Gresik, Jawa Timur 61173, Indonesia",4.9,410.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Bungah Gresik,"Jl. Raya Dukuh RT.22/RW.08 Dukuh, Kaliwot, Bungah, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152, Indonesia",4.5,126.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Dr Sutomo Gresik,"Jl. Dr. Soetomo No.141, Trate, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",4.3,67.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Dr. Wahidin Gresik,"Jl. Dr. Wahidin Sudirohusodo No.28, Pedukuhan, Kebomas, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121, Indonesia",5.0,10.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Driyorejo Gresik,"Jl. Raya Batu Mulia, Paras, Mulung, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.0,90.0
Apotek & Farmasi,Kesehatan,Apotek K-24 GKB Gresik,"Jl. Kalimantan No.74, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.5,87.0
Apotek & Farmasi,Kesehatan,Apotek K-24 GKB Sumatera Gresik,"Jl. Taman Enggano Dalam No.02 GKB, Setingi, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.8,510.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Giri Gresik,"Jl. Sunan Prapen No.31, Pedukuhan, Kebomas, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",4.8,515.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Gubernur Suryo Gresik,"Jl. Gubernur Suryo No.1, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61116, Indonesia",4.4,30.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Menganti Gresik,"Ruko Green Square, Jl. Raya Menganti Desa No.551, Laban Kulon, Laban, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.6,26.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Panglima Sudirman Gresik,"Jl. Panglima Sudirman No.116, Kramatandap, Gapurosukolilo, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61122, Indonesia",4.3,135.0
Apotek & Farmasi,Kesehatan,Apotek K-24 Pasar Menganti Gresik,"Jl. Raya Menganti Karang Turi Menganti Krajan Gg. 5 No.29, Krajan, Menganti, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.6,67.0
Apotek & Farmasi,Kesehatan,Apotek K24 PPS,"Jl. Raya Permata Suci, Suci, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.8,482.0
Apotek & Farmasi,Kesehatan,Apotek K3 PG,"Jl. Rantau No.29, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
Apotek & Farmasi,Kesehatan,Apotek Kebomas,"Jl. Dr. Wahidin Sudirohusodo No.64, Putat Luar, Sukorame, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121, Indonesia",4.6,9.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Balongpanggang,"Jl. Raya Balongpanggang No.14, Kedungpiring, Kedungpring, Kec. Balongpanggang, Kabupaten Gresik, Jawa Timur 61173, Indonesia",4.9,57.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma GKB Gresik,"Jl. Sumatra No.31B, Gn. Malang, Randuagung, Kec. Kebomas, Gkb, Jawa Timur 61151, Indonesia",4.7,45.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Kartini,"Jl. Kartini No.150-152, Injen Barat, Tlogobendung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61122, Indonesia",4.2,158.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Manyar Gresik,"Jl. Raya Manyar No.61, Manyarejo, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.4,60.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Menganti,"Jl. Raya Menganti No.169, Krajan, Menganti, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.7,187.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Sidayu,"Jl. Raya Sidayu Panceng, Kauman, Sidomulyo, Kec. Sidayu, Kabupaten Gresik, Jawa Timur 61153, Indonesia",4.8,4.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Sukomulyo,"Jl. Kalimantan No. 17 Gkb, Jl. Kalimantan No.17, Sekarsore, Roomo, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.7,60.0
Apotek & Farmasi,Kesehatan,Apotek Kimia Farma Usman Sadar,"Jl. Usman Sadar No.98, Sukorame, Karangturi, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61119, Indonesia",4.7,31.0
Apotek & Farmasi,Kesehatan,Apotek Krajan Farma,"Jl. Raya dsn krajan No.61176, RT.1/RW.1, Wringianom, Lebaniwaras, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.3,17.0
Apotek & Farmasi,Kesehatan,Apotek MENGANTI,"Jl. Raya Menganti No.443, Menganti, Karangturi, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.4,38.0
Apotek & Farmasi,Kesehatan,Apotek Mandiri Farma,"Jl. Raya Bungah No.6, Lemahdelik, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152, Indonesia",4.8,9.0
Apotek & Farmasi,Kesehatan,Apotek Manunggal Farma,"Jalan Raya, Menunggal, Banyuurip, Kec. Kedamean, Kabupaten Gresik, Jawa Timur 61175, Indonesia",4.8,24.0
Apotek & Farmasi,Kesehatan,Apotek Mida Kalimantan,"Jl. Kalimantan No.166, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.0,28.0
Apotek & Farmasi,Kesehatan,Apotek Mulya Jaya,"Jl. Raya Legundi No.693, Dusun Legundi, Krikilan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.6,10.0
Apotek & Farmasi,Kesehatan,Apotek Ngembung Farma,"JHRG+X37, Jl. Prapatan Karangandong, Dusun Banjarsari, Banjaran, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",,
Apotek & Farmasi,Kesehatan,Apotek Pasar Sumput,"Jl. Pasar, RT.09/RW.02, Dusun Guo, Sumput, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.4,7.0
Apotek & Farmasi,Kesehatan,Apotek Putri Kencana,"MH3Q+V54, Perum Graha Mutiara I, Mojosarirejo, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",3.9,7.0
Apotek & Farmasi,Kesehatan,Apotek RS Petrokimia,"RJRV+8F4, Ngipik, Karangpoh, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61119, Indonesia",3.2,6.0
Apotek & Farmasi,Kesehatan,Apotek Rizquna,"QJ62+QJH, Jl. Raya Ngasinan, Kepatihan, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.0,7.0
Apotek & Farmasi,Kesehatan,Apotek Samanhudi,"Jl. Samanhudi No.131, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61116, Indonesia",4.4,16.0
Apotek & Farmasi,Kesehatan,Apotek Sambofarma,"Jl. Raya Sekargadung - Sidomulyo, Sambogunung, Kec. Dukun, Kabupaten Gresik, Jawa Timur 61155, Indonesia",4.8,6.0
Apotek & Farmasi,Kesehatan,Apotek Sembung Farma,"Jl. Raya Sembung, RW.rt7/rw1, Area Sawah/Kebun, Lebaniwaras, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.5,10.0
Apotek & Farmasi,Kesehatan,Apotek Sembung Farma 2,"JG4W+VWF, Jl. Raya Wringinanom, Krajan, Sumengko, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",5.0,1.0
Apotek & Farmasi,Kesehatan,Apotek Singgih Farma 3 kesamben kulon,"Jalan Kluwung, Ngemplak, Sooko, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",5.0,2.0
Apotek & Farmasi,Kesehatan,Apotek Siwalan Indah Farma,"QH4P+PH4, Hendrosari, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",5.0,6.0
Apotek & Farmasi,Kesehatan,Apotek Sunan Drajat,"29FG+7WX, Jl. Raya Sawo, Sawo, Kec. Dukun, Kabupaten Gresik, Jawa Timur 61155, Indonesia",3.4,19.0
Apotek & Farmasi,Kesehatan,Apotek Sunan Perapen,"Jl. Usman Sadar No.18 A, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61116, Indonesia",4.8,48.0
Apotek & Farmasi,Kesehatan,Apotek X Plus,"Jl. Granit Nila No.31, Paras, Petiken, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.3,86.0
Apotek & Farmasi,Kesehatan,Apotek ZamZam,"Jl. DR. Setia Budi No.14, Bedilan, Kebungson, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114, Indonesia",4.3,45.0
Apotek & Farmasi,Kesehatan,Apotek Zavier Sehat,"Jl. Kyai Sahlan No.22, Manyarsidomukti, Manyar Sido Rukun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",5.0,75.0
Apotek & Farmasi,Kesehatan,Apotek karangandong farma,"Jl. Karangandong No.7 – 8, Dusun Banjaran, Krikilan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.8,11.0
Apotek & Farmasi,Kesehatan,Apotek singgih farma 2,"JG3H+JMR, Wringianom, Lebaniwaras, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.2,10.0
Apotek & Farmasi,Kesehatan,Apotek sooko farma,"JGX8+XWV, Jl. Raya Sooko, Guplong, Sooko, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",5.0,5.0
Apotek & Farmasi,Kesehatan,Apotek wringinanom farma,"Jl. Raya Wringinanom No.91A, Tanggungan, Pasinan Lemahputih, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",3.9,8.0
Apotek & Farmasi,Kesehatan,Apotik Bhirawa Anoraga,"Jl. Usman Sadar No.78, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61118, Indonesia",3.9,57.0
Apotek & Farmasi,Kesehatan,Apotik Granit Nila,"No. 12D Blok A-18, Jl. Granit Nila, Paras, Mulung, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.4,7.0
Apotek & Farmasi,Kesehatan,Apotik Sumber Rejo,"JL. Pasar Cerme, No. 7, Cerme, Cerme Lor, Gresik, Kabupaten Gresik, Jawa Timur 61171, Indonesia",4.1,24.0
Apotek & Farmasi,Kesehatan,BSC Farmasia,"Jl. Sunan Giri No.103A, Kebomas, Ngipik, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61124, Indonesia",3.5,13.0
Apotek & Farmasi,Kesehatan,Denisa Apotek,"Jl. Dr. Wahidin Sudirohusodo No.736, Dahanrejo, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121, Indonesia",4.7,3.0
Apotek & Farmasi,Kesehatan,Fakultas Kesehatan Universitas Muhammadiyah Gresik,"Jl. Proklamasi No.54, Trate, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",4.7,118.0
Apotek & Farmasi,Kesehatan,Fanny Medika Apotek,"JL. Raya Cangkir, No. 15, Driyorejo, Ngambar, Bambe, Gresik, Kabupaten Gresik, Jawa Timur 61177, Indonesia",3.5,2.0
Apotek & Farmasi,Kesehatan,Indo Abadi Sarimakmur. PT (FACTORY),"Dusun, Jl. Ngablak Desa No.168M, Guntung, Gempolkurung, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",4.3,50.0
Apotek & Farmasi,Kesehatan,Instalasi Farmasi Kab.Gresik,"Jl. Dr. Wahidin Sudirohusodo No.702, Kembangan, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61161, Indonesia",,
Apotek & Farmasi,Kesehatan,KUSUMA,"Sentra Pergudangan Bambe, Jl. Raya Bambe No.156, Sarirejo, Bambe, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",5.0,1.0
Apotek & Farmasi,Kesehatan,Kantor PT. Mitra Saruta Indonesia,"Jl. Raya Krikilan No.Km. 28, Dusun Krikilan, Krikilan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.2,19.0
Apotek & Farmasi,Kesehatan,Klinik Kimia Farma Kartini Gresik,"Jl. Kartini No.150-152, Injen Barat, Tlogobendung, Kecamatan Kebomas, Kabupaten Gresik, Jawa Timur 61122, Indonesia",3.9,32.0
Apotek & Farmasi,Kesehatan,Mida Farma,"Jl. Dr. Wahidin Sudirohusodo No.800, Dahanrejo, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",3.8,38.0
Apotek & Farmasi,Kesehatan,Mida Farma III Apotik,"Jl. Kartini No.49, Kesemen, Sidokumpul, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",4.5,32.0
Apotek & Farmasi,Kesehatan,PT Freemas Utama Plastindo,"JG38+R4H, Karang Gayam, Sumberrame, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.1,17.0
Apotek & Farmasi,Kesehatan,PT GarudaFood Putra Putri Jaya,"Jl. Raya Krikilan No.KM 28, Dusun Larangan, Krikilan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.3,507.0
Apotek & Farmasi,Kesehatan,PT. Dasa Esa Farma,"Jl. Raya Kedamean No.78-79, Ngepung, Kec. Kedamean, Kabupaten Gresik, Jawa Timur 61175, Indonesia",5.0,1.0
Apotek & Farmasi,Kesehatan,PT. HERBACORE,"Jl. Raya Lebani Waras No.Km 325, Krajan, Sumengko, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.7,28.0
Apotek & Farmasi,Kesehatan,PT. Hacaca setio abadi central wringinanom,"Jl. Raya Wringinanom No.km. 34 6, Kandang Asin, Wringinanom, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",3.5,25.0
Apotek & Farmasi,Kesehatan,PT. Jintai International Indonesia,"Wringinanom km34.6, Kandang Asin, Wringinanom, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.8,15.0
Apotek & Farmasi,Kesehatan,PT. Malindo Feedmill Tbk.,"Jl. Pertamina No.Km. 37, Karang Gayam, Sumberrame, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",3.9,55.0
Apotek & Farmasi,Kesehatan,PT. Novapharin Pharmaceutical Industries,"Jl. Raya Kepatihan No.112, Kepatihan, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",3.9,41.0
Apotek & Farmasi,Kesehatan,PT. TRISURYA SEMPANA.,"Krajan II, Wringinanom, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",4.1,17.0
Apotek & Farmasi,Kesehatan,PT. UniChem Candi Indonesia,"Unichem Candi Indonesia Pt., Manyarsidorukun, Manyar Sido Rukun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.3,186.0
Apotek & Farmasi,Kesehatan,Pabrik PT. Petrosida Gresik,"VM42+2JV, Pojok, Tlogopojok, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61151, Indonesia",4.2,21.0
Apotek & Farmasi,Kesehatan,Stikes Dan Akbid Delima Persada Gresik,"No Jl. Proklamasi No.54, Trate, Tlogobendung, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",4.5,11.0
Apotek & Farmasi,Kesehatan,UPT Instalasi Farmasi Dinas Kesehatan Kabupaten Gresik,"Jl. Dr. Wahidin Sudirohusodo No.702, Kembangan, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61161, Indonesia",,
Apotek & Farmasi,Kesehatan,Universitas Muhammadiyah Gresik Kampus II,"Jl. Proklamasi No.65, Trate, Tlogobendung, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",4.7,59.0
Apotek & Farmasi,Kesehatan,Waras Jaya,"Jl. Raya Wringinanom No.38, Gn. Anyar, Kedunganyar, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",,
Apotek & Farmasi,Kesehatan,apotek al baithar farma,"Jalan Tanjungan RT. 09 RW. 02 Desa Tanjungan, Dusun Widodo, Sumput, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.5,2.0
Apotek & Farmasi,Kesehatan,apotek singgih farma,"JH68+V79, Jl. Raya Pasinan Wringinanom, Sidomoro, Pasinan Lemahputih, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",3.3,12.0
BPJS Kesehatan,Kesehatan,BPJS Kesehatan Cabang Gresik,"Jl. Dr. Wahidin Sudirohusodo No.39, Beturing, Dahanrejo, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",5.0,1175.0
BPJS Kesehatan,Kesehatan,BPJS Ketenagakerjaan Gresik,"Jl. Dr. Wahidin Sudirohusodo No.121A, Kebomas, Ngipik, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61122, Indonesia",4.5,1277.0
BPJS Kesehatan,Kesehatan,BPJS Ketenagakerjaan Gresik Driyorejo,"Jl. Raya Driyorejo No.180 C, Dusun Driyorejo, Cangkir, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.7,646.0
BPJS Kesehatan,Kesehatan,BPJS. PT,"RJM2+32X RSUD Gresik, JL Dr.W. Sudiro Husodo, Kembangan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61122, Indonesia",5.0,2.0
BPJS Kesehatan,Kesehatan,Liaison Office BPJS Kesehatan Gresik,"RHMX+HQX, Dahanrejo, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",4.6,7.0
BPJS Kesehatan,Kesehatan,Puskesmas Mentaras,"2FF4+VJX, Jl. Raya Mentaras, Mentaras, Kec. Dukun, Kabupaten Gresik, Jawa Timur 61155, Indonesia",4.1,53.0
Klinik & Praktek Dokter,Kesehatan,"""MH"" AESTHETIC SKIN CARE","Jl. Dr. Wahidin Sudirohusodo No.mor 88, Karangturi, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121, Indonesia",4.8,14.0
Klinik & Praktek Dokter,Kesehatan,Adhya Skin Clinic,"MH3W+V59 RKA - 10 dan 11, Ruko, Perumahan De naila Village, Jl. Raya Mojosarirejo, Dusun Sumput, Sumput, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",3.6,9.0
Klinik & Praktek Dokter,Kesehatan,Alamanda Clinic Driyorejo | Klinik Kecantikan Gresik,"Jl. Raya Driyorejo No.129, Dusun Cangkir, Driyorejo, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.7,234.0
Klinik & Praktek Dokter,Kesehatan,Alamanda Clinic GKB Gresik | Klinik Kecantikan Gresik,"Jl. Kalimantan No.169, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61123, Indonesia",4.9,290.0
Klinik & Praktek Dokter,Kesehatan,Alfiaderma Aesthetic Clinic (KALEENA HEALTH AND BEAUTY),"Dadapkuning, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",5.0,354.0
Klinik & Praktek Dokter,Kesehatan,Ali Faisol dr,"JL. Panglima Sudirman 22, Gresik, 61111, Sidomoro, Pasinan Lemahputih, Wringinanom, Gresik Regency, East Java 61176, Indonesia",,
Klinik & Praktek Dokter,Kesehatan,Apotek Pahala Batu Mulia,"Jalan Batu Mulia (Ruko Yege Square) No.03, Mulung, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.3,55.0
Klinik & Praktek Dokter,Kesehatan,BE VET By Dokter Hewan Abyda,"Citraland Driyorejo CBD S6 No.9, Mulung, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",5.0,148.0
Klinik & Praktek Dokter,Kesehatan,BENING'S CLINIC GRESIK,"Jl. Dr. Wahidin Sudirohusodo No.111, Kebomas, Karangturi, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121, Indonesia",4.9,286.0
Klinik & Praktek Dokter,Kesehatan,BIDAN ARY ALIFAH,"Kedanyang, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",5.0,24.0
Klinik & Praktek Dokter,Kesehatan,BIDAN EVA DIANA KASMORO,"Unnamed Road, Dusun XL Gororejo, Tanjungan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",5.0,1.0
Klinik & Praktek Dokter,Kesehatan,BIDAN INDAH,"JGP5+G7P, Jl. Kesamben Kulon, Juwet, Sembung, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176, Indonesia",5.0,1.0
Klinik & Praktek Dokter,Kesehatan,Bidan Hj. Nur Sholikah (IBI),"RMX3+8WX, Gg. XII, Kroman, Pekelingan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61115, Indonesia",4.5,2.0
Klinik & Praktek Dokter,Kesehatan,Bidan Ismari & Billah Family Care,"Jl. Tanjungan No.02/01, Dusun Guo, Tanjungan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.9,82.0
Klinik & Praktek Dokter,Kesehatan,Bidan Kunti,"7P74+H6Q, Diponggo, Tambak, Kabupaten Gresik, Jawa Timur 61182, Indonesia",,
Klinik & Praktek Dokter,Kesehatan,Bidan Made Warthi Agung,"Jl. Sunan Giri No.1, RW.6, Kesemen, Sukorame, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121, Indonesia",3.7,14.0
Klinik & Praktek Dokter,Kesehatan,Bidan Nisbaningsih,"Gg. XII No.4, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61118, Indonesia",4.7,17.0
Klinik & Praktek Dokter,Kesehatan,Bidan Ny.Ely.Kusmawati,"RT.9/RW.2, Dusun Guo, Sumput, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",4.7,54.0
Klinik & Praktek Dokter,Kesehatan,Bidan Ny.Nuraini Kasbullah,"Jalan Komplek PLN Segoromadu No.44, Segoromadu, Gending, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61123, Indonesia",5.0,14.0
Klinik & Praktek Dokter,Kesehatan,"Bidan Praktek Mandiri Bdn Enik Norhayati,S.ST,M.Kes","Jl. Veteran IX G No.18, Kb. Dalem, Sidokumpul, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61122, Indonesia",5.0,38.0
