url_produk,nama_produk,harga,lokasi_seller,rating_produk,terjual,badge,nama_toko,url_toko,rating_toko,kategori_web,sub_kategori
https://www.tokopedia.com/jasa-sablon--konveksi-gresik/kaos-polos-premium-100-cotton-combad-30-s-katun-combed-nyaman-distro-santai-pria-wanita-1730314297706317572,Rp 61.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/jasa-sablon--konveksi-gresik/kaos-alfatihah-keren-cotton-combad-premium-adem-lembut-1730341908508215044,Rp 85.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/nail-art-menganti-cerme-gresik,"NAIL ART MENGANTI CERME GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/fame-fashion-gresik,"fame fashion gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-aksen-pita-1729585860764402966,Rp 179.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-merk-wanwan-lengan-pendek-1729586357373535510,Rp 179.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-summer-1729586318549550358,Rp 189.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-muslim-gresik,"toko muslim gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-muslim-gresik/sarung-astsaqolain-kawung-sarung-rayon-sarung-astsaqolain-rayon-sarung-print-1729630233586075057,Rp 110.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-muslim-gresik/sarung-lamiya-kawung-mesres-sarung-tenun-tangan-1729630233270912433,Rp 395.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-muslim-gresik/sarung-astsaqolain-kawung-sarung-astsaqolain-rayon-sarung-rayon-1729630208524977585,Rp 120.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotekhilwahgresik,"Apotek Hilwah Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotekhilwahgresik/ascardia-80mg-1-strip-10-tablet,Rp 14.731,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotekhilwahgresik/vitacid-0-1-cream-tube-20gr-1731240714793551419,Rp 59.613,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotekhilwahgresik/cendo-lyteers-eye-drops-15ml,Rp 27.540,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/food-family-gresik,"Food Family Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/food-family-gresik/bandeng-family-otak-otak-asli-gresik-250-300gr-frozen-food-1732260613720737714,Rp 30.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/food-family-gresik/opak-jepit-pedas-khas-gresik-1735428481824753586,Rp 20.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/vinfast-motor-gresik,"Vinfast Motor Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/khaira-store-gresik,"Khaira store gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/khaira-store-gresik/daia-deterjen-bubuk-1-5-kg-putih-2x-bersih-cepat-anti-bau-kencang-cuci-jari-pakai-harga-terjangkau-random-1731881680389637772,Rp 37.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/khaira-store-gresik/scora-honey-glow-tone-up-cream-krim-pencerah-wajah-dengan-ekstrak-madu-untuk-tampilan-alami-dan-mudah-dibaurkan-1735083540560643724,Rp 31.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/khaira-store-gresik/wardah-uv-shield-acne-calming-sunscreen-moisturizer-spf-pa-dengan-salicylic-acid-pantenol-allantoin-untuk-perlindungan-sinar-matahari-1734817017947391628-1734817129673164428,Rp 36.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ddaster-murah-gresik,"D'DASTER MURAH GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ddaster-murah-gresik/daster-sambung-full-obras-1732583056744417005,Rp 100.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ddaster-murah-gresik/dasbumg-full-obras-promo-stok-tidak-banyak-1732583103919130349,Rp 85.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ddaster-murah-gresik/daster-ekonomis-ibu-rampel-1732581862627706605,Rp 49.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alat-kapal-gresik,"ALAT KAPAL GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alat-kapal-gresik/emergency-food-ration-makanan-darurat-untuk-sekoci-ransum-1732251911953155931,Rp 25.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alat-kapal-gresik/buku-catatan-sampah-garbage-record-book-1731471662463027035,Rp 160.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alat-kapal-gresik/buku-daftar-track-dan-jarak-antar-pelabuhan-indonesia-2021-1731252823401465691,Rp 500.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cantik-fashion-gresik,"cantik-fashion gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cantik-fashion-gresik/rok-tutu-warna-abu-abu-wanita-1733021738987783569,Rp 120.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cantik-fashion-gresik/vest-rajut-rompi-atasan-top-1734159970423571857,Rp 95.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cantik-fashion-gresik/atasan-cardigann-gemoyyyy-1730977364341392785,Rp 160.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sambel-bringas-gresik,"Sambel Bringas Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sambel-bringas-gresik/sambel-bringas-sambal-tongkol-rasa-pedas-dan-gurih-untuk-makanan-anda-1737545635962193811,Rp 27.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pentol-sultan-gresik,"Pentol Sultan Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/mua-sda-sby-gresik,"MUA SDA SBY GRESIK
Kab. Sidoarjo
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/makelar-gresik-garage,"Makelar gresik garage
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/makelar-gresik-garage/cover-tutup-spion-pajero-dakar-tahun-2016-2017-2018-2019-2020-2021-2022-2023-original-mitsubishi-1731397322322379927,Rp 160.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/makelar-gresik-garage/mitsubishi-engine-flush-300ml-0riginal-cairan-pembersih-kerak-oli-mesin-mobil-motor-bensin-diesel-engine-flush-mz100723ex-1731378163100517527,Rp 27.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/makelar-gresik-garage/bearing-bambu-pelancar-handel-kopling-rx-king-r25-all-motor-kopling-isi-1-pcs-1733334154113287319,Rp 8.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/jual-beli-iphone-gresik,"JUAL BELI IPHONE GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-11-64gb-resmi-indonesia-second-1731095833089377642,Rp 4.650.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-15-pro-128gb-resmi-indonesia-second-1731091893048345962,Rp 15.012.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-13-128gb-resmi-indonesia-sec-1731054941298132330,Rp 8.292.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-buku-raja,"obral Buku murah Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-buku-raja/buku-islam-dan-kebudayaan-indonesia,Rp 30.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-buku-raja/buku-tuntunan-karya-ilmiah,Rp 15.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-buku-raja/buku-kamus-lengkap-bahasa-jawa,Rp 35.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cookies--parcel-cerme-gresik,"COOKIES & PARCEL CERME GRESIK
Surabaya
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cookies--parcel-cerme-gresik/buytheway-cookies-kue-oven-segar-homemade-special-dengan-cokelat-1737497454124566007-1737497496028087799,Rp 14.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cookies--parcel-cerme-gresik/cosrx-low-ph-gentle-cleanser-untuk-wajah-facial-wash-untuk-semua-jenis-kulit-juga-kulit-sensitif-1729759051574380023,Rp 79.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/cookies--parcel-cerme-gresik/buytheway-derma-angel-acne-patch-1729658162766317047,Rp 25.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik,"Apotek Narendra Gresik by GoApotik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/caviplex-bone-strip-10-kaplet-1730894103116744409,Rp 17.487,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/ika-sariawan-larutan-120-ml,Rp 23.913,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/cataflam-25-mg-blister-10-tablet,Rp 39.610,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sumbrejeki,"Sumber Rejeki Store Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sumbrejeki/cetakan-ote-ote,Rp 6.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sumbrejeki/arang-kayu-1-kg-20-kg-sumbrejeki-1729718076518532151,Rp 11.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/sumbrejeki/panggangan-sate-stainless-steel,Rp 25.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/hypermartgresikmall,"Hypermart Gresik Mall
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/hypermartgresikmall/glade-aerosol-2-in1-lmn-fresh-225ml-1736983405077432312,Rp 32.990,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/hypermartgresikmall/cosmos-dry-iron-cis-428-setrika-1736983645563357176,Rp 214.190,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/hypermartgresikmall/konicare-minyak-kayu-putih-plus-60-ml-1736983238313084920,Rp 34.090,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-bu-anis-grosir-gresik,"Toko Bu Anis Grosir Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-bubuk-5000-an-kemasan-ekonomis-215g-10g-detergen-softergent-lavender-lily-wangi-lembut-21-hari-1736928630861694957-1736928957598894061,Rp 8.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-liquid-scarlet-blossom-22g-500-12-gratis-parfum-mobil-1737295522523875309-1737387430722701293,Rp 46.900,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-liquid-jumbo-power-clean-action-pembersih-cairan-konsentrat-untuk-kebersihan-maksimal-1737296749856786413-1737296855281862637,Rp 39.900,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/mediatanamanmurah,"Sumber Tani Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/mediatanamanmurah/paket-murah-sekam-bakar-berat-10kg-karung-50kg,Rp 24.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/mediatanamanmurah/paket-hemat-sekam-padi-berat-5kg-pakai-karung-25kg,Rp 12.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/mediatanamanmurah/paket-murah-sekam-padi-berat-10-kg-karung-50kg,Rp 20.450,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/honda-gresik,"Honda Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/honda-gresik/gasket-cylinder-head-vario-150-adv-150-pcx-150-12251k97t01-original-ahm-honda-1731694027311383737,Rp 35.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/honda-gresik/lampu-depan-headlight-assy-new-beat-k1a-2020-2024-33100k1an01-original-ahm-honda-1731693989736711353,Rp 380.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alfiya-gresik,"Alfiya Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alfiya-gresik/bass-al-banjari-ukuran-35-40-murah-gratis-tas-1730891105406125965,Rp 240.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alfiya-gresik/rebana-ukir-jepara-ukuran-28-30-murah-1733485289135376269,Rp 230.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/alfiya-gresik/kulit-kambing-kualitas-super-ukuran-43-40-32-cm-1731348321029228429,Rp 52.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/putra-medica-gresik,"PUTRA MEDICA GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/putra-medica-gresik/autocheck-refill-strip-gula-glukosa-kolesterol-asam-urat-1729453085712878550,Rp 103.346,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/putra-medica-gresik/putra-medica-arm-sling-basic-penyangga-lengan-cedera-gendongan-siku-1729810664440235990,Rp 24.755,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/putra-medica-gresik/buli-buli-kantong-kompres-air-hangat-2000ml-1pc-bantal-karet-wwz-warm-hot-water-bag-1729424148858178518-1735943727363557334,Rp 32.418,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bukumurah,"OBRAL BUKU JAYA MURAH GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bukumurah/buku-matematika-teknik-k-a-stroud-edisi-ke-5-jilid-satu,Rp 75.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bukumurah/buku-belajar-hermeneutika,Rp 15.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bukumurah/buku-kompilasi-tembang-kenangan-indonesia-dan-mancanegara-1730929140398982180,Rp 15.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/gresik-1,"Gresik Tech
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/gresik-1/monitor-lg-24mk400h,Rp 1.050.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/gresik-1/gamesir-x5s-wireless-gamepad-2-4-ghz-dongle-1737548567191717711,Rp 565.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/gresik-1/huawei-matepad-pro-11-1737548502934456143,Rp 4.050.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pabrik-dimsum-gresik,"PABRIK DIMSUM GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pabrik-dimsum-gresik/kulit-dimsum-siomay-bulat-diameter-9-cm-isi-100-pcs-untuk-membuat-dimsum-dan-siomay-lebih-mudah-1734365292979258704,Rp 11.400,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pabrik-dimsum-gresik/kulit-dimsum-siomay-bulat-diameter-8-cm-isi-120-pcs-untuk-membuat-dimsum-dan-siomay-1734365285400806736,Rp 11.400,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pabrik-dimsum-gresik/kulit-dimsum-siomay-bulat-diameter-7-cm-isi-140-pcs-untuk-membuat-dimsum-dan-siomay-sendiri-1734355620925637968,Rp 11.400,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/toko-kimia-cavpar-kimia-gresik,"Toko Kimia Cavpar Kimia Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/barokah-jaya-gresik,"BAROKAH JAYA GRESIK
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bloods-gresik,"BLOODS GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ajm-gresik,"ajm gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pempek-51-gresik,"Pempek 51 gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pempek-51-gresik/pempek-adaan-isi-12-pcs-makanan-ringan-tradisional-indonesia-dengan-rasa-enak-dan-lezat-terbuat-dari-ikan-tengiri-asli-1733575725498860774,Rp 36.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pempek-51-gresik/pempek-ikan-tengiri-asli-isi-5-pcs-mix-ada-2-lenjer-1-telur-kecil-1-kulit-dan-1-adaan-1733576071734199526,Rp 15.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/pempek-51-gresik/pempek-lenjer-isi-12-pcs-terbuat-dari-ikan-tengiri-asli-1733576205603996902,Rp 36.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/raudhah-fashion-gresik,"Raudhah Fashion Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/raudhah-fashion-gresik/bergo-hamidah-size-m-bahan-jersey-premium-1730726901859124709,Rp 25.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/raudhah-fashion-gresik/3-pcs-bergo-hamidah-kualitas-premium-1730726954468083173,Rp 79.999,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/raudhah-fashion-gresik/cameliw-flower-muslim-jilbab-syari-mewah-ceruty-maxmara-1731056819799098853,Rp 350.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-murah-gresik-88,"Daster Murah Gresik 88
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-murah-gresik-88/55rb-daster-chibi-luna-pekalongan-matt-rayon-pekalongan-premium-motif-sembur-1730001830901942844,Rp 55.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-murah-gresik-88/20rb-daster-payung-100rb-dapat-5pcs-1729537670477613628,Rp 138.584,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-murah-gresik-88/30rb-daster-kimono-long-ld-120-90rb-dapat-3pcs-1729557648785050172,Rp 120.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-gresik,"Daster Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/daster-gresik/melva-homedress-daster-busui-friendly-rayon-premium-summer-lembut-nyaman-1729906007213312212,Rp 120.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dedapur-gresik,"Dedapur Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dedapur-gresik/songket-blouse-by-vanilla-hijab-size-s-ld-90-cm-p-70-cm-1731091977860450064,Rp 98.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/undangan-gresik,"Undangan Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/undangan-gresik/is-100-sehari-jadi-kartu-souvenir-kartu-ucapan-terimakasih-1732547137519715683,Rp 9.900,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/undangan-gresik/50-pcs-undangan-murah-bolak-balik-1732579817234072931,Rp 39.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/undangan-gresik/isi-100-stiker-selapan-bayi-tasyakuran-aqiqah-1731450509689259363,Rp 45.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/aima-gkb-gresik,"AIMA GKB GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ainisshopgresik,"Aini's Shop Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ainisshopgresik/jepit-rambut-model-kupu-kupu-mutiara-menjuntai-1735419668444710644-1735419670532949748,Rp 40.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ainisshopgresik/gelang-fashion-motif-unik-dan-modis-part-2-1735419891574998772-1735419900479506164,Rp 20.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/ainisshopgresik/gelang-fashion-nyaman-dipakai-dan-modis-1735419744414238452-1735419816869725940,Rp 20.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dienperfume-gresik,"Dienperfume gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dienperfume-gresik/dien-perfume-deodorant-wanita-pria-roll-on-spray-deodoran-pencerah-ketiak-menghilangkan-bau-badan-1730677933266601122,Rp 35.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dienperfume-gresik/jamu-godok-pengantin-baru-dien-perfume-jamu-rebus-rempah-temulawak-secang-cengkeh-1730678306454340770,Rp 35.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/dienperfume-gresik/boreh-pengantin-dien-perfume-parfum-farfum-wanita-1730691340899157154,Rp 25.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/kosmetik-sr12-gresik,"Kosmetik SR12 Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/kosmetik-sr12-gresik/body-wash-black-coffee-sabun-mandi-mencerahkan-1729833712631187084,Rp 31.500,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/kosmetik-sr12-gresik/best-seller-dna-salmon-series-sr12-pencerah-wajah-1729850144023742092,Rp 185.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/kosmetik-sr12-gresik/laris-miss-manja-wash-spray-perawatan-kewanitaan-1729850148978722444,Rp 85.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bonsai-bagus-gresik,"bonsai bagus gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bonsai-bagus-gresik/lembago-merah-bayam-merah-1732108301402539340,Rp 2.950,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bonsai-bagus-gresik/wali-songo-tanaman-hias-minimalis-1732140223639684428,Rp 7.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/bonsai-bagus-gresik/ruellia-rawelia-pendek-tanaman-hias-1732107156133479756,Rp 2.900,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/lilissuganda-msi-gresik,"Lilissuganda msi gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/lilissuganda-msi-gresik/bisa-cod-gamat-emas-mahkota-msi-original-1729890561140427536,Rp 275.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/lilissuganda-msi-gresik/bambo-charcoal-glowing-serum-paket-bebas-flek-hitam-mencerahkan-1729965286320671504,Rp 145.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/lilissuganda-msi-gresik/bisa-cod-1box-isi-18sct-manjavikan-msi-original-1729892653957942032,Rp 275.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/tanaman-gresik,"Tanaman gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/tanaman-gresik/adenium,Rp 200.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/tanaman-gresik/bibit-bunga-adenium-bunga-tumpuk-paket-isi-5-pohon-free-ongkir,Rp 100.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/tanaman-gresik/pot-polibag-tanaman-hitam,Rp 15.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/aneka-furniture-gresik,"Aneka furniture Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/aneka-furniture-gresik/meja-set-cafe-warkop-bahan-full-kayu-kualitas-premium-untuk-ruang-tamu-dan-kantor-furniture-1733726060400576416,Rp 380.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/shining-craft-gresik,"Shining Craft Gresik
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/shining-craft-gresik/magic-snack-bouquet-murah-gresik-hadiah-murah-1730002959961786548,Rp 55.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/shining-craft-gresik/magic0-frame-murah-untuk-wedding-birthday-farewell-dinding-foto-hadiah-1729558607081800884,Rp 69.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/shining-craft-gresik/magic-mini-bouquet-coklat-snack-murah-sesuai-budget-1730002667540940980,Rp 47.000,-,Kab. Gresik,-,-,-,-,-,-,,
https://www.tokopedia.com/aice-gresik,"AICE GRESIK
Kab. Gresik
Lihat Toko",-,Kab. Gresik,-,-,-,-,-,-,,
